method,variant_id,method_instance,function,dimension,noise_sigma,k,r,descent_sharpness,n_runs,n_trace_available,trace_coverage,final_best_mean,final_best_median,first_floor_gen_trace_mean,floor_gens_trace_mean,descent_gens_trace_mean,sigma_volume_total_mean,sigma_volume_descent_mean,sigma_volume_floor_mean,descent_volume_fraction_mean,mean_log_contraction_descent_mean,std_log_contraction_descent_mean
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,10,0.0,0.95,0.05,1.0258658877510114,50,50,1.0,0.005098087902308171,0.00514288994462795,51.68,48.92,50.68,44.45156779530614,39.55956779530614,4.8919999999999995,0.8876473503659656,9.25155778409036e-05,0.020680101539642552
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,10,0.1,0.95,0.05,1.0258658877510114,50,50,1.0,-0.2187903194934587,-0.2147491164390804,54.58,40.04,53.58,44.84167936833426,40.83767936833426,4.004,0.9086835911837976,0.0018770023866416475,0.022691616774517014
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,10,0.2,0.95,0.05,1.0258658877510114,50,50,1.0,-0.44994822320528804,-0.44933623671987355,54.74,38.48,53.74,44.863610574468815,41.01561057446881,3.8480000000000003,0.9128835484431858,0.0047954552436773054,0.02437094182326322
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,20,0.0,0.95,0.05,1.0258658877510114,50,50,1.0,0.08113091935127491,0.0834955180486212,81.72,18.44,80.72,60.173851352937746,58.32985135293776,1.8440000000000003,0.9689007314826958,-0.004282808907195456,0.02089100855666978
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,20,0.1,0.95,0.05,1.0258658877510114,50,50,1.0,-0.02392369829110161,-0.0272655692163456,81.98,17.52,80.98,60.625741109605684,58.87374110960568,1.7520000000000004,0.9707013492060439,-0.003990467656691133,0.021683086017710514
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,20,0.2,0.95,0.05,1.0258658877510114,50,50,1.0,-0.19763668733152673,-0.1841156319165953,79.28,19.6,78.3,59.345646265133766,57.385646265133765,1.9600000000000002,0.9663380805092119,-0.0016290246082511684,0.02283630987925149
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,40,0.0,0.95,0.05,1.0258658877510114,50,5,0.1,3.5274195416962417,3.2563301779454203,100.0,0.0,100.0,80.80582799800251,80.80582799800251,0.0,1.0,-0.003974781651640634,0.022422847460779917
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,40,0.1,0.95,0.05,1.0258658877510114,50,5,0.1,3.3182664375030115,3.2914776962956154,100.0,0.0,100.0,81.34500185252632,81.34500185252632,0.0,1.0,-0.0027124453459572593,0.02381761589967934
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,sphere,40,0.2,0.95,0.05,1.0258658877510114,50,5,0.1,3.471046316314937,3.2410252324719604,100.0,0.0,100.0,84.19163798511103,84.19163798511103,0.0,1.0,-0.004155611341371108,0.023310639440912696
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,10,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,1038.912301431265,811.2808554597705,62.0,23.6,61.0,41.70970222745433,38.405702227454334,3.304,0.9149021361266474,0.030762831454241007,0.023614575431483813
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,10,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,1040.0869444417372,811.3016330239791,62.0,24.6,61.0,41.68833473795769,38.244334737957686,3.444,0.9108451089265228,0.030762831454241007,0.023614575431483813
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,10,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,1027.0440284761587,792.0558973488071,62.0,25.2,61.0,41.69401692394266,38.166016923942664,3.528,0.908510484046644,0.030762831454241007,0.023614575431483813
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,20,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,39100.49083668645,30795.573409284778,74.4,15.6,73.4,52.27229971294564,50.08829971294564,2.1840000000000006,0.957888203813669,0.028364288476608213,0.02619937557227204
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,20,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,39100.486349369625,30795.530215252074,74.4,15.6,73.4,52.27229971294564,50.08829971294564,2.1840000000000006,0.957888203813669,0.028364288476608213,0.02619937557227204
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,20,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,39100.52124795837,30795.38738559257,74.4,15.6,73.4,52.27229971294564,50.08829971294564,2.1840000000000006,0.957888203813669,0.028364288476608213,0.02619937557227204
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,40,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,330255.44990912126,328609.79563670803,96.4,3.6,95.8,62.51775284490255,62.013752844902555,0.5040000000000001,0.9912247142196395,0.01961752840628376,0.027667061831404677
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,40,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,330255.43383654585,328609.90546716994,96.4,3.6,95.8,62.51775284490255,62.013752844902555,0.5040000000000001,0.9912247142196395,0.01961752840628376,0.027667061831404677
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,ellipsoid_cond1e6,40,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,330255.4283715246,328609.9143372255,96.4,3.6,95.8,62.51775284490255,62.013752844902555,0.5040000000000001,0.9912247142196395,0.01961752840628376,0.027667061831404677
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,10,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,20.220590441300256,18.759485475845054,60.8,39.4,59.8,52.978915204945736,47.46291520494573,5.516,0.8908211599394376,0.02672272174393293,0.02758948140908707
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,10,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,21.1735723899018,19.520143781839625,50.6,47.2,49.6,46.640368707108635,40.03236870710863,6.607999999999999,0.856344753812946,0.026526714920791596,0.027333486471156042
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,10,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,20.74775976416717,18.077720771943994,54.8,44.4,53.8,50.422923791234936,44.20692379123494,6.215999999999999,0.8723670067614242,0.023705488949300572,0.027625256646910578
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,20,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,83.01552829474439,78.43624072478033,66.6,32.4,65.6,58.41614985712484,53.88014985712484,4.536,0.9222592060310655,0.02406931475960045,0.030723523372313925
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,20,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,79.05047794329232,77.66865742838465,64.8,35.2,63.8,57.772508046116585,52.84450804611657,4.927999999999999,0.9142939905294384,0.023616907196969423,0.03014825910984168
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,20,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,76.6147902807934,78.38400464428054,68.2,32.4,67.2,57.60690880802887,53.07090880802887,4.536,0.9212765408872847,0.021734937398330254,0.030932498293576104
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,40,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,281.32787998311056,282.04192528023555,78.4,19.8,77.4,59.51809062068689,56.74609062068689,2.7720000000000007,0.9522051522880659,0.022213731615025167,0.029186377080980902
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,40,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,279.5280264810624,274.81682417458273,77.8,17.0,76.8,61.728868938550406,59.34886893855041,2.3800000000000003,0.9607182540013024,0.021984773127382257,0.029655304685470164
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rastrigin,40,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,293.5323943107063,287.8721631289915,72.0,24.2,71.0,57.809454586385925,54.42145458638593,3.388000000000001,0.9399476494965626,0.022440276520236245,0.0294532657370462
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,10,0.0,0.95,0.07,0.7327613483935796,50,50,1.0,24.808538764852774,9.544564236442783,46.98,47.4,45.98,39.48197266872914,32.84597266872913,6.636,0.8284216334119392,0.015615221006217494,0.02514311202368872
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,10,0.1,0.95,0.07,0.7327613483935796,50,50,1.0,20.452754802635344,9.233052462962362,47.36,46.98,46.36,39.604067010107435,33.02686701010744,6.5772,0.8306579096498838,0.01514961940003109,0.025040887784737866
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,10,0.2,0.95,0.07,0.7327613483935796,50,50,1.0,23.30046455505445,9.351286131853739,48.06,47.48,47.06,39.55021687793934,32.903016877939336,6.647200000000001,0.829080580468105,0.015416965893782783,0.02519249499581638
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,20,0.0,0.95,0.07,0.7327613483935796,50,50,1.0,94.95567216338874,59.42172455963036,68.98,27.68,68.0,49.56904194307106,45.693841943071064,3.8752000000000004,0.9200069469692603,0.008308668753081089,0.02408778472543616
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,20,0.1,0.95,0.07,0.7327613483935796,50,50,1.0,95.28872835346041,78.27063195404199,67.96,27.82,66.96,49.5048146029405,45.6100146029405,3.8947999999999996,0.9197997707011255,0.008285917275492523,0.02395854499217184
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,20,0.2,0.95,0.07,0.7327613483935796,50,50,1.0,97.2882334350169,66.50891446513427,69.72,27.74,68.74,49.564639919411476,45.68103991941147,3.8835999999999995,0.9197617331613486,0.008052855634746298,0.02432990325850114
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,40,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,566.4992563691598,519.1720685359683,96.4,0.4,96.2,66.42038862091356,66.36438862091356,0.05600000000000001,0.9991302265241631,0.0057593435240090324,0.022313751670426863
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,40,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,568.8214300558082,519.2123618622156,96.4,0.4,96.2,66.42028210441927,66.36428210441927,0.05600000000000001,0.9991302265241631,0.0057593435240090324,0.022313751670426863
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,rosenbrock,40,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,559.837034890429,519.2689326461739,99.0,0.4,98.8,66.40419120370562,66.34819120370562,0.05600000000000001,0.999131711934187,0.004494356016735492,0.022055776334944485
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,10,0.0,0.95,0.07,0.7327613483935796,50,50,1.0,0.00930456889514039,0.009044191705885898,46.3,54.16,45.3,46.53593078666083,38.95353078666083,7.5824,0.8341023840626782,0.00020604033013156998,0.0209216963833638
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,10,0.1,0.95,0.07,0.7327613483935796,50,50,1.0,-0.19895041078369002,-0.20044642957873554,48.92,47.48,47.92,46.80636252755889,40.159162527558884,6.647199999999999,0.855454940217811,2.0884105318833643e-05,0.021374366834792352
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,10,0.2,0.95,0.07,0.7327613483935796,50,50,1.0,-0.4354633785876564,-0.42636058057328907,49.32,44.46,48.32,46.82253949657638,40.59813949657638,6.224399999999999,0.8653520271359233,0.0022408282735214198,0.02255243659062348
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,20,0.0,0.95,0.07,0.7327613483935796,50,50,1.0,0.14899195220948275,0.15067378322363276,73.48,26.8,72.48,61.123231865769206,57.371231865769204,3.7520000000000007,0.9379476394332796,-0.004301018182180484,0.021179585389965404
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,20,0.1,0.95,0.07,0.7327613483935796,50,50,1.0,0.061372082703525406,0.06547562158018765,72.96,26.48,71.96,61.549274267918165,57.84207426791816,3.7072000000000007,0.9391053912201006,-0.004532228202720468,0.02159821000246036
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,20,0.2,0.95,0.07,0.7327613483935796,50,50,1.0,-0.09335870179225023,-0.0761818287703516,71.82,27.6,70.82,60.35837011017085,56.49437011017087,3.8640000000000008,0.9350690298880044,-0.00329248010126419,0.021673722150862374
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,40,0.0,0.95,0.07,0.7327613483935796,50,5,0.1,3.527486536070299,3.2563301779454203,100.0,0.0,100.0,80.80582799800251,80.80582799800251,0.0,1.0,-0.003974781651640634,0.022422847460779917
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,40,0.1,0.95,0.07,0.7327613483935796,50,5,0.1,3.3182664375030115,3.2914776962956154,100.0,0.0,100.0,81.34500185252632,81.34500185252632,0.0,1.0,-0.0027124453459572593,0.02381761589967934
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,sphere,40,0.2,0.95,0.07,0.7327613483935796,50,5,0.1,3.471046316314937,3.2410252324719604,100.0,0.0,100.0,84.19163798511103,84.19163798511103,0.0,1.0,-0.004155611341371108,0.023310639440912696
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,10,0.0,0.95,0.1,0.5129329438755057,50,5,0.1,1136.1730776791499,823.7305394974641,56.6,34.4,55.6,44.09435747413744,37.214357474137444,6.879999999999998,0.8372881278432797,0.03091362731327476,0.023901640074626418
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,10,0.1,0.95,0.1,0.5129329438755057,50,5,0.1,1140.6905065451758,862.2202822957829,56.6,34.4,55.6,44.09435747413744,37.214357474137444,6.879999999999998,0.8372881278432797,0.03091362731327476,0.023901640074626418
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,10,0.2,0.95,0.1,0.5129329438755057,50,5,0.1,1130.0009636458253,862.2481884045997,56.6,34.4,55.6,44.09435747413744,37.214357474137444,6.879999999999998,0.8372881278432797,0.03091362731327476,0.023901640074626418
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,20,0.0,0.95,0.1,0.5129329438755057,50,5,0.1,40598.8942783688,33579.1344695373,65.2,26.4,64.2,54.22955699926482,48.94955699926482,5.279999999999999,0.901690657402035,0.02864526819872886,0.0264066329263882
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,20,0.1,0.95,0.1,0.5129329438755057,50,5,0.1,40598.89750972291,33579.104277912906,65.2,26.4,64.2,54.22955699926482,48.94955699926482,5.279999999999999,0.901690657402035,0.02864526819872886,0.0264066329263882
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,20,0.2,0.95,0.1,0.5129329438755057,50,5,0.1,40251.682190553234,33464.09253348451,65.2,26.4,64.2,54.22955699926482,48.94955699926482,5.279999999999999,0.901690657402035,0.02864526819872886,0.0264066329263882
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,40,0.0,0.95,0.1,0.5129329438755057,50,5,0.1,342740.09583255614,332767.0269812416,84.0,13.4,83.0,63.07064576001172,60.390645760011715,2.6800000000000006,0.95562893278793,0.01908005786459535,0.027341012215424655
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,40,0.1,0.95,0.1,0.5129329438755057,50,5,0.1,342740.09731376055,332766.9742092216,84.0,13.4,83.0,63.07064576001172,60.390645760011715,2.6800000000000006,0.95562893278793,0.01908005786459535,0.027341012215424655
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,ellipsoid_cond1e6,40,0.2,0.95,0.1,0.5129329438755057,50,5,0.1,342740.0870231256,332767.045916148,84.0,13.4,83.0,63.07064576001172,60.390645760011715,2.6800000000000006,0.95562893278793,0.01908005786459535,0.027341012215424655
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,10,0.0,0.95,0.1,0.5129329438755057,50,5,0.1,22.426916302816007,21.107429260032617,55.0,45.0,54.0,55.544922702800775,46.54492270280078,8.999999999999998,0.8325738415924022,0.02801832242068055,0.02788195608874287
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,10,0.1,0.95,0.1,0.5129329438755057,50,5,0.1,23.695719552452648,21.502731251972353,46.0,54.2,45.0,49.7793130220455,38.93931302204551,10.839999999999996,0.7807260476441301,0.027929655163664486,0.026952059835192645
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,10,0.2,0.95,0.1,0.5129329438755057,50,5,0.1,23.176503114594833,20.6642250634978,51.4,49.0,50.4,53.28022559049943,43.48022559049942,9.799999999999997,0.8104349213905225,0.023591610944402326,0.027501371549458246
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,20,0.0,0.95,0.1,0.5129329438755057,50,5,0.1,108.62483555822746,103.38101669715536,57.4,41.8,56.4,60.80094552616142,52.44094552616143,8.36,0.8624080290539279,0.024630072228397557,0.030775692921638724
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,20,0.1,0.95,0.1,0.5129329438755057,50,5,0.1,105.03915079156073,104.68586266238557,57.0,43.2,56.0,60.22089938112974,51.58089938112975,8.639999999999997,0.856246489373687,0.02376663124030921,0.030749735015098846
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,20,0.2,0.95,0.1,0.5129329438755057,50,5,0.1,104.72735527767365,104.13013793521026,55.8,41.4,54.8,59.8764325566883,51.5964325566883,8.279999999999998,0.861759895362994,0.025263193837222808,0.031006738387462884
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,40,0.0,0.95,0.1,0.5129329438755057,50,5,0.1,342.1015267843723,338.4543797323263,62.4,32.4,61.4,61.34502122219776,54.86502122219777,6.480000000000001,0.8929618670951293,0.0239184143516879,0.02981213689286357
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,40,0.1,0.95,0.1,0.5129329438755057,50,5,0.1,341.80023746637033,344.0281340266868,63.0,30.8,62.0,63.586418480254125,57.42641848025412,6.160000000000001,0.9005062079133535,0.023807943688975344,0.030046713195106534
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rastrigin,40,0.2,0.95,0.1,0.5129329438755057,50,5,0.1,353.8847904872993,353.17812735397695,58.2,38.6,57.2,59.976597794686896,52.25659779468689,7.720000000000001,0.8697179107771682,0.025236139630885633,0.02920004702452726
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rosenbrock,10,0.0,0.95,0.1,0.5129329438755057,50,50,1.0,22.38266361963789,10.474223876021231,38.88,55.02,37.88,42.87929482308655,31.875294823086552,11.003999999999996,0.7401929602532198,0.01758040633387301,0.02504111966838728
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rosenbrock,10,0.1,0.95,0.1,0.5129329438755057,50,50,1.0,21.179766871908534,10.533322240244988,39.4,55.06,38.4,42.83914663766941,31.82714663766941,11.011999999999995,0.7400124323878073,0.017322209801370198,0.025109484501852544
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rosenbrock,10,0.2,0.95,0.1,0.5129329438755057,50,50,1.0,24.050181269436717,10.313131057879243,39.84,54.92,38.84,42.83539874108527,31.851398741085276,10.983999999999996,0.7403248030744893,0.017558845234169316,0.0250168012942312
proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,rosenbrock,20,0.0,0.95,0.1,0.5129329438755057,50,50,1.0,109.03297123330432,65.08765065492094,57.84,38.88,56.84,51.79791252324293,44.021912523242925,7.775999999999999,0.8478613029061022,0.00921950924187584,0.024243339985902793
