function,dimension,noise_sigma,method,variant_id,method_instance,reference_method_instance,n_pairs,reference_median,method_median,median_delta_vs_reference,win_rate_vs_reference,loss_rate_vs_reference,wilcoxon_p_two_sided,bh_fdr_q_value
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,25287.685262514697,-32632.837854325506,0.88,0.12,4.3806736016449577e-11,1.269568802288048e-10
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,25362.081830432566,-33139.49579898439,0.9,0.1,2.3080204414327454e-11,6.861521415562639e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,26634.08619497721,-30814.41921991827,0.9,0.1,5.610267805877811e-11,1.6037291593973295e-10
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,28714.297301861785,-29042.51278951604,0.9,0.1,2.3080204414327454e-11,6.861521415562639e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,28096.12126542131,-29718.244687778246,0.88,0.12,9.07522945681194e-11,2.553031583454787e-10
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,41870.60652820941,-18625.229546841132,0.8,0.2,3.9920236538648624e-07,8.809983236115558e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,48594.10316402685,-16584.27665351661,0.64,0.36,0.010261609457190346,0.016039856302148273
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,69563.06667749147,9251.360164283287,0.4,0.6,0.6596977023333945,0.7186494119036128
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,32852.82464333972,-35076.62701121428,0.84,0.16,9.785132704109856e-10,2.5274602859046087e-09
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,32852.82464333972,-36220.82626644675,0.84,0.16,5.897913268881894e-10,1.5583477260898948e-09
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,32184.960107502826,-36491.29888022768,0.86,0.14,7.237197507947712e-10,1.9078378785253466e-09
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,30236.451816353398,-36831.48770717709,0.86,0.14,8.008242957657785e-10,2.0943236974396752e-09
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,30032.989175139675,-31936.74017992935,0.9,0.1,2.994404724177002e-11,8.788673228667277e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,43086.65046443751,-20556.957969221134,0.74,0.26,5.374574670646837e-05,0.00010449805941915875
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,51790.17485784368,-16947.983669221714,0.72,0.28,0.00197803909377825,0.003393449048447571
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,57401.29385330665,-291.07401918683536,0.5,0.5,0.2999546071877397,0.3641177107273721
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,33928.26663842834,-26976.693501619528,0.82,0.18,3.256713547727941e-07,7.299093398798809e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,33874.33798114811,-27265.42402924203,0.82,0.18,3.7312124412380854e-07,8.306003347451738e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,33220.01686916719,-29282.839122209,0.8,0.2,2.4721383162784605e-07,5.58412419677017e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,33171.283083165865,-25134.321424308866,0.82,0.18,2.0039570713947796e-07,4.5444065870999725e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,36053.74229573841,-26350.98022583707,0.84,0.16,3.9920236538648624e-07,8.809983236115558e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,41578.39936819965,-21400.633356303402,0.78,0.22,1.5207189122179443e-05,3.052035168771902e-05
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,52458.80506373431,-9082.679955419553,0.58,0.42,0.02237794255729675,0.033479727046760846
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,72265.12227240737,5321.408644715062,0.4,0.6,0.9313837099567692,0.948677306693367
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,31175.812327002932,-28858.54261392584,0.8,0.2,7.235236054725647e-08,1.666998387008789e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,31175.812327002932,-28858.54261392584,0.8,0.2,7.235236054725647e-08,1.666998387008789e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,31449.534502547256,-29164.666003843726,0.8,0.2,7.235236054725647e-08,1.666998387008789e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,30795.38738559257,-30012.782096919393,0.8,0.2,9.364108866094512e-07,2.0334502193668005e-06
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,33464.09253348451,-22689.616392827837,0.78,0.22,5.951474850718341e-07,1.3009675575004799e-06
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,46464.57742580655,-18534.968996952623,0.68,0.32,0.0002211422351869885,0.0004105654390578739
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,54897.69901725873,-10343.750266395356,0.56,0.44,0.06346609527860991,0.08830065430067466
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p95__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,60794.376312486726,-5495.529864091859,0.54,0.46,0.5335711137818162,0.6026214932124042
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,35291.22244157831,-24127.62848001735,0.76,0.24,7.518488965629899e-06,1.5384190565551766e-05
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,35291.22244157831,-24127.62848001735,0.76,0.24,7.518488965629899e-06,1.5384190565551766e-05
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,35291.22244157831,-24371.511172560266,0.76,0.24,6.358623311442102e-06,1.3139253909921618e-05
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,33591.1625584765,-24371.511172560266,0.78,0.22,3.801371960321376e-06,7.969391261674658e-06
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,34830.852249126314,-21116.603578994625,0.68,0.32,0.00021178724761483636,0.00039478787904901534
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,43984.1203865595,-17892.741109103394,0.66,0.34,0.0007549339759211904,0.0013535936813404068
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,48838.48420568445,-6786.439523984718,0.56,0.44,0.03539143616493412,0.0511555012070315
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,63126.92265341358,1374.9082623895702,0.5,0.5,0.652772195247282,0.7127901127249943
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,43875.20956893111,-24551.225443064846,0.66,0.34,0.002356807144249018,0.003992708573786571
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,43875.20956893111,-24551.225443064846,0.66,0.34,0.002356807144249018,0.003992708573786571
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,43875.20956893111,-24551.225443064846,0.66,0.34,0.0024399375469918994,0.004118400079318195
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,45059.63210226351,-23184.92660731076,0.66,0.34,0.002799360749817126,0.0046975434578140265
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,45981.04796474565,-23659.916999834157,0.66,0.34,0.004459422606641894,0.007333697134691595
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,55479.917929475734,-13655.669983012871,0.62,0.38,0.054216182330456775,0.07621359614970862
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,70397.47085400671,269.0263769302728,0.48,0.52,0.6806447467771797,0.7348666806816411
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,66288.0708674692,8308.101332518392,0.44,0.56,0.9771032283055696,0.9817905966053346
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,53916.9761702469,-5989.032537203799,0.56,0.44,0.3622430237473182,0.42408939365539694
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,53916.9761702469,-5989.032537203799,0.56,0.44,0.3622430237473182,0.42408939365539694
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,53916.9761702469,-5989.032537203799,0.56,0.44,0.3622430237473182,0.42408939365539694
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,53916.9761702469,-5989.032537203799,0.56,0.44,0.3622430237473182,0.42408939365539694
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,56934.52073054528,-2242.0805322439373,0.52,0.48,0.3988547028530327,0.46225414254194536
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,58604.38086078441,-49.90534722924713,0.5,0.5,0.7961309923635564,0.8418016550737192
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,72893.09840954043,917.3325588252301,0.44,0.56,0.6253677971440439,0.6887415892064422
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,84819.9593093438,21154.72722714937,0.34,0.66,0.07885790741956278,0.10750805839921458
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p02,vanilla_cma,50,61928.2427355092,23075.487097350117,-36478.695255000086,0.94,0.06,3.0890845437170356e-12,1.0066832798761033e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p03,vanilla_cma,50,61928.2427355092,23239.555123856164,-37436.216014522885,0.96,0.04,1.6058265828178264e-12,5.37765181222714e-12
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p05,vanilla_cma,50,61928.2427355092,25020.499181074705,-36658.229604680135,0.94,0.06,4.9116266609416925e-12,1.5739065127690765e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p07,vanilla_cma,50,61928.2427355092,25090.533516718628,-35791.287463193476,0.92,0.08,1.7687185049908294e-11,5.320009706917586e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p1,vanilla_cma,50,61928.2427355092,30499.729357085314,-32549.26619522481,0.9,0.1,5.610267805877811e-11,1.6037291593973295e-10
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p15,vanilla_cma,50,61928.2427355092,36188.518088342564,-27779.196498069075,0.8,0.2,5.572207957271758e-07,1.2203771039500123e-06
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p2,vanilla_cma,50,61928.2427355092,42963.68795844952,-19678.20669318671,0.76,0.24,0.00011374680137699045,0.00021623154321170462
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p25,vanilla_cma,50,61928.2427355092,57795.41021405149,-8363.71945370223,0.56,0.44,0.1976349682926415,0.25143620482951184
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p02,vanilla_cma,50,974739.838764416,263396.7690536977,-640784.7791196152,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p03,vanilla_cma,50,974739.838764416,263396.7690536977,-640784.7791196152,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p05,vanilla_cma,50,974739.838764416,267686.5993195286,-640784.7791196152,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p07,vanilla_cma,50,974739.838764416,276200.52963827143,-635395.0885760232,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p1,vanilla_cma,50,974739.838764416,275277.7225346213,-652676.3612790407,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p15,vanilla_cma,50,974739.838764416,343844.70580674533,-574157.1242052267,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p2,vanilla_cma,50,974739.838764416,392330.10004719236,-502959.8267051912,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p25,vanilla_cma,50,974739.838764416,477052.18319794274,-428460.0213315822,0.92,0.08,1.1368683772161603e-12,3.863340326115094e-12
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p02,vanilla_cma,50,974739.838764416,287270.0144320931,-669212.3699305381,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p03,vanilla_cma,50,974739.838764416,287270.0144320931,-669212.3699305381,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p05,vanilla_cma,50,974739.838764416,287270.0144320931,-669212.3699305381,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p07,vanilla_cma,50,974739.838764416,290929.07193628687,-664614.0404144916,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p1,vanilla_cma,50,974739.838764416,293923.56796967075,-673046.6661362506,1.0,0.0,1.7763568394002505e-15,1.0006665422929529e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p15,vanilla_cma,50,974739.838764416,335274.5143168275,-582749.0254854974,0.98,0.02,5.329070518200751e-15,2.6518744004178255e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p2,vanilla_cma,50,974739.838764416,393835.6634919309,-560310.5990899173,0.96,0.04,3.375077994860476e-14,1.3985934712515352e-13
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p25,vanilla_cma,50,974739.838764416,503397.9827872615,-446163.4344718697,0.9,0.1,3.0890845437170356e-12,1.0066832798761033e-11
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p02,vanilla_cma,50,974739.838764416,319410.39208381623,-627316.6647120935,0.98,0.02,8.881784197001252e-15,4.1174307424327735e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p03,vanilla_cma,50,974739.838764416,319410.39208381623,-627316.6647120935,0.98,0.02,8.881784197001252e-15,4.1174307424327735e-14
