method,variant_id,method_instance,function,dimension,noise_sigma,seed,generations,final_best,k,r,descent_sharpness,proxy_trace_written,trace_available,trace_path,trace_rows,first_floor_gen_trace,floor_gens_trace,descent_gens_trace,sigma_volume_total,sigma_volume_descent,sigma_volume_floor,descent_volume_fraction,mean_log_contraction_descent,std_log_contraction_descent
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.0,1014,100,51.12684681688669,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p0_seed1014.csv,100.0,59.0,34.0,58.0,49.04769823936692,42.247698239366926,6.800000000000001,0.8613594471484873,0.011092067185371413,0.026327643846010326
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.0,1015,100,121.83578620306352,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p0_seed1015.csv,100.0,58.0,41.0,57.0,55.48007690558127,47.28007690558127,8.2,0.852199195506611,0.011805240333212053,0.025996260147459867
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.0,1016,100,46.502435868042355,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p0_seed1016.csv,100.0,62.0,39.0,61.0,54.07718488194271,46.277184881942716,7.800000000000001,0.8557617224892831,0.007183060970513784,0.023492929899136542
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.0,1017,100,241.17571545139597,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p0_seed1017.csv,100.0,48.0,47.0,47.0,46.83924307995592,37.43924307995592,9.399999999999997,0.7993135801969743,0.015408340284694427,0.028410760667240922
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.0,1018,100,44.39587784265424,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p0_seed1018.csv,100.0,55.0,45.0,54.0,48.29802219856356,39.29802219856356,8.999999999999996,0.8136569658484345,0.007454111944534563,0.020378828719318617
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.0,1019,100,110.21773957711976,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p0_seed1019.csv,100.0,66.0,35.0,65.0,54.61706425624159,47.61706425624159,7.000000000000001,0.8718349275025333,0.0033437680224624924,0.022978417095046052
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1000,100,48.41446375639047,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1000.csv,100.0,52.0,38.0,51.0,48.76408299346333,41.16408299346333,7.600000000000001,0.8441475870464178,0.005727669532043664,0.021176101698848655
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1001,100,40.23047615670228,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1001.csv,100.0,51.0,48.0,50.0,47.113249214830944,37.51324921483095,9.599999999999998,0.796235662791477,0.009354510428857718,0.025125801587662214
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1002,100,52.555379204904824,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1002.csv,100.0,55.0,46.0,54.0,45.584536118452434,36.38453611845244,9.199999999999998,0.7981771718353436,0.009901248815213181,0.02130939195341951
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1003,100,58.73395533383535,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1003.csv,100.0,65.0,23.0,64.0,63.156534762020385,58.556534762020384,4.6000000000000005,0.9271650983174865,0.002934158112789331,0.02350863438970588
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1004,100,328.685184205396,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1004.csv,100.0,64.0,15.0,63.0,55.60497895438569,52.60497895438569,3.0,0.9460479968446533,0.00717582382939377,0.025651358946847974
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1005,100,152.35098239529097,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1005.csv,100.0,68.0,33.0,67.0,53.7041444311021,47.1041444311021,6.600000000000001,0.8771044568363389,0.0014792494402072083,0.023938831117713034
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1006,100,46.79804934768366,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1006.csv,100.0,65.0,36.0,64.0,53.28216593742981,46.08216593742981,7.200000000000001,0.8648703581521988,0.005800387572229877,0.025244741653886207
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1007,100,51.81969296547203,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1007.csv,100.0,68.0,33.0,67.0,54.431279423537816,47.831279423537815,6.600000000000001,0.878746190243951,0.008161778804945842,0.027283696158377665
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1008,100,42.13686391700441,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1008.csv,100.0,53.0,48.0,52.0,48.70181797139796,39.10181797139796,9.599999999999998,0.8028821017392417,0.008008312058756397,0.024009099743077682
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1009,100,45.13684865025243,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1009.csv,100.0,55.0,46.0,54.0,52.894346249197085,43.69434624919709,9.199999999999998,0.8260683673703662,0.00540946566915235,0.020621250427407683
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1010,100,49.47821398867119,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1010.csv,100.0,69.0,29.0,68.0,52.87527548099263,47.07527548099263,5.800000000000001,0.8903079001056939,0.006443628223549124,0.022357712806177172
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1011,100,157.5295333529099,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1011.csv,100.0,45.0,56.0,44.0,51.24665064018881,40.046650640188815,11.199999999999996,0.7814491316000914,0.012467673137999558,0.026482597787611684
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1012,100,51.08685575660649,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1012.csv,100.0,65.0,36.0,64.0,58.76211406846642,51.562114068466414,7.200000000000001,0.877472073390502,0.008571525282374686,0.022705922573964983
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1013,100,164.6732884973867,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1013.csv,100.0,59.0,41.0,58.0,49.970264533743034,41.77026453374303,8.2,0.8359024096327756,0.012620970749589245,0.024732515524387426
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1014,100,54.781574889034445,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1014.csv,100.0,57.0,40.0,56.0,49.07191002079011,41.07191002079011,8.0,0.8369739430030201,0.01332011581297578,0.027601936542067565
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1015,100,120.316101190786,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1015.csv,100.0,58.0,42.0,57.0,55.47302891652571,47.073028916525715,8.399999999999999,0.8485750613574736,0.011805240333212053,0.025996260147459867
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1016,100,56.450635691104175,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1016.csv,100.0,55.0,42.0,54.0,53.6368339967483,45.2368339967483,8.399999999999999,0.8433912038784906,0.009064074325720215,0.025461976529921142
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1017,100,183.0799986667692,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1017.csv,100.0,55.0,46.0,54.0,47.32825419683651,38.128254196836515,9.199999999999998,0.8056129439776603,0.004974781774955762,0.025942184272131852
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1018,100,49.52682216119603,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1018.csv,100.0,55.0,45.0,54.0,48.29802219856356,39.29802219856356,8.999999999999996,0.8136569658484345,0.007454111944534563,0.020378828719318617
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.1,1019,100,127.34856734593232,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p1_seed1019.csv,100.0,65.0,36.0,64.0,54.582819480164716,47.38281948016471,7.200000000000001,0.8680903612423967,0.0038578706828375957,0.022783287104983885
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1000,100,46.64509493288848,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1000.csv,100.0,55.0,46.0,54.0,49.68149307727738,40.481493077277385,9.199999999999998,0.8148203801828218,0.0036224153576676927,0.023895583556178553
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1001,100,35.264816436120086,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1001.csv,100.0,51.0,48.0,50.0,47.113249214830944,37.51324921483095,9.599999999999998,0.796235662791477,0.009354510428857718,0.025125801587662214
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1002,100,54.791846565792255,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1002.csv,100.0,55.0,46.0,54.0,45.584536118452434,36.38453611845244,9.199999999999998,0.7981771718353436,0.009901248815213181,0.02130939195341951
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1003,100,71.25317817761083,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1003.csv,100.0,65.0,27.0,64.0,63.17854863692858,57.77854863692858,5.400000000000001,0.9145279510766786,0.002934158112789331,0.02350863438970588
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1004,100,328.64852018769375,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1004.csv,100.0,64.0,15.0,63.0,55.60497895438569,52.60497895438569,3.0,0.9460479968446533,0.00717582382939377,0.025651358946847974
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1005,100,123.3802462064419,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1005.csv,100.0,72.0,29.0,71.0,53.729851211073104,47.9298512110731,5.800000000000002,0.8920525579493008,0.0013959114435758162,0.023257223978073536
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1006,100,56.47987536836182,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1006.csv,100.0,65.0,36.0,64.0,53.28216593742981,46.08216593742981,7.200000000000001,0.8648703581521988,0.005800387572229877,0.025244741653886207
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1007,100,50.07075028814249,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1007.csv,100.0,68.0,33.0,67.0,54.431279423537816,47.831279423537815,6.600000000000001,0.878746190243951,0.008161778804945842,0.027283696158377665
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1008,100,54.13153738441574,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1008.csv,100.0,53.0,46.0,52.0,48.872859863678634,39.67285986367864,9.199999999999998,0.8117564630827496,0.00998113107366219,0.02534046845460382
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1009,100,49.67047360788639,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1009.csv,100.0,53.0,43.0,52.0,52.109553808930414,43.50955380893042,8.599999999999998,0.8349630850509001,0.005885025542013367,0.02426818774262792
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1010,100,50.91500731674402,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1010.csv,100.0,70.0,30.0,69.0,52.78214030550218,46.78214030550218,6.000000000000002,0.8863251856542366,0.005178472790902105,0.02193757217067565
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1011,100,135.33056433515918,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1011.csv,100.0,45.0,54.0,44.0,51.249888331441284,40.44988833144129,10.799999999999997,0.7892678335188819,0.012467673137999558,0.026482597787611684
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1012,100,57.75440205611444,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1012.csv,100.0,60.0,34.0,59.0,58.165179494790706,51.3651794947907,6.800000000000002,0.8830915668263516,0.007559169988082684,0.02219504895799162
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1013,100,195.02645214492472,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1013.csv,100.0,58.0,42.0,57.0,49.96151719362642,41.56151719362642,8.399999999999999,0.8318705981756778,0.013742273646732051,0.025334169547977778
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1014,100,47.97230493417335,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1014.csv,100.0,59.0,34.0,58.0,49.07090440565804,42.270904405658044,6.800000000000001,0.8614250117791606,0.011092067185371413,0.026327643846010326
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1015,100,138.4920429514752,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1015.csv,100.0,58.0,41.0,57.0,55.48007690558127,47.28007690558127,8.2,0.852199195506611,0.011805240333212053,0.025996260147459867
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1016,100,51.894101289196215,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1016.csv,100.0,55.0,42.0,54.0,53.6368339967483,45.2368339967483,8.399999999999999,0.8433912038784906,0.009064074325720215,0.025461976529921142
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1017,100,233.47712194861063,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1017.csv,100.0,48.0,47.0,47.0,46.83924307995592,37.43924307995592,9.399999999999997,0.7993135801969743,0.015408340284694427,0.028410760667240922
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1018,100,49.133612595368206,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1018.csv,100.0,55.0,44.0,54.0,48.297490185038825,39.49749018503883,8.799999999999997,0.8177959151441375,0.007454111944534563,0.020378828719318617
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,20,0.2,1019,100,74.54625138069875,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d20_n0p2_seed1019.csv,100.0,59.0,41.0,58.0,54.422374041896276,46.22237404189627,8.2,0.8493266759423734,0.0029978609856560327,0.021781256899976467
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1000,100,442.29745628693513,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1000.csv,100.0,75.0,16.0,74.0,65.37909510018352,62.17909510018352,3.200000000000001,0.9510546911807743,0.011384151383065071,0.022059636254505632
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1001,100,502.50681765147056,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1001.csv,100.0,96.0,5.0,95.0,63.66814274700769,62.66814274700769,1.0,0.9842935578634104,0.0061131096419709255,0.028803470214189626
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1002,100,1139.579394113376,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1002.csv,100.0,100.0,0.0,100.0,69.78451534296813,69.78451534296813,0.0,1.0,0.006711602608524785,0.02420746857987009
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1003,100,449.5608806681911,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1003.csv,100.0,95.0,6.0,94.0,63.28693016157737,62.086930161577364,1.2,0.9810387390107832,0.006825547432031222,0.025180023334905585
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1004,100,500.3756121519767,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1004.csv,100.0,88.0,13.0,87.0,62.970900932111974,60.37090093211197,2.6000000000000005,0.9587110877958849,0.005106351622485856,0.023195191606044344
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1005,100,701.1203184427359,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1005.csv,100.0,100.0,0.0,100.0,70.26539959771847,70.26539959771847,0.0,1.0,0.0034601343619548902,0.02674292657343978
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1006,100,634.657040258533,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1006.csv,100.0,93.0,6.0,92.0,68.57647751237577,67.37647751237577,1.2,0.9825012884369361,0.005754914365213977,0.02887152894414124
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1007,100,543.0628231066595,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1007.csv,100.0,97.0,4.0,96.0,64.88893860849214,64.08893860849214,0.8,0.9876712423233365,0.005986036917003198,0.026351865291274798
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1008,100,394.498600420417,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1008.csv,100.0,85.0,13.0,84.0,66.81551179302818,64.21551179302818,2.6000000000000005,0.9610868804230085,0.00413990326590593,0.02550348676092518
proxy_sigma_controller,anchor_k095_r010,proxy_sigma_controller:anchor_k095_r010,rosenbrock,40,0.0,1009,100,759.0407273939522,0.95,0.1,0.5129329438755057,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k095_r010_rosenbrock_d40_n0p0_seed1009.csv,100.0,96.0,4.0,95.0,70.20339058152067,69.40339058152067,0.8,0.988604538992016,0.0023519030885788537,0.022191364113301682
