run_index,phase,method,variant_id,method_instance,reference_method,function,dimension,noise_sigma,seed,eval_budget,popsize,initial_sigma,status,error_message,n_evals,generations,final_best,duration_sec,proxy_schema_version,proxy_sigma_factor_last,proxy_ema_snr_last,proxy_time_to_first_floor_gen,proxy_fraction_at_floor,proxy_n_floor_entries,proxy_n_floor_exits,proxy_n_down_steps,proxy_n_up_steps,proxy_n_neutral_steps,proxy_sigma_min_seen,proxy_sigma_max_seen,proxy_trace_written,proxy_trace_relpath
3662,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1001,1000,10,2.0,ok,,1000,100,0.0949788167333286,0.04778599739074707,1.0,0.97,0.010101102671519075,72.0,0.29,1.0,0.0,18.0,21.0,61.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1001.csv
3663,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1002,1000,10,2.0,ok,,1000,100,0.09797720608579417,0.04540419578552246,1.0,0.97,0.028816323159204116,87.0,0.13,2.0,1.0,14.0,27.0,59.0,0.1,2.022343539141293,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1002.csv
3664,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1003,1000,10,2.0,ok,,1000,100,0.08178831308635394,0.06111311912536621,1.0,0.97,0.04289557829413733,84.0,0.16,2.0,1.0,10.0,24.0,66.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1003.csv
3665,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1004,1000,10,2.0,ok,,1000,100,0.08217977236448305,0.046987056732177734,1.0,0.97,0.042630538848864245,89.0,0.12,1.0,0.0,8.0,24.0,68.0,0.1,2.0345437866532805,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1004.csv
3666,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1005,1000,10,2.0,ok,,1000,100,0.07451328908895685,0.04517197608947754,1.0,1.0185,0.017381315510874896,86.0,0.14,2.0,1.0,14.0,35.0,51.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1005.csv
3667,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1006,1000,10,2.0,ok,,1000,100,0.09580378505112669,0.04650378227233887,1.0,0.97,0.02786426399049717,79.0,0.21,2.0,1.0,21.0,19.0,60.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1006.csv
3668,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1007,1000,10,2.0,ok,,1000,100,0.0618484039809313,0.049005746841430664,1.0,1.0,0.0974685239170908,88.0,0.13,1.0,0.0,6.0,27.0,67.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1007.csv
3669,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1008,1000,10,2.0,ok,,1000,100,0.11506214304541248,0.046545982360839844,1.0,0.97,0.0019957930060586207,76.0,0.24,2.0,1.0,23.0,15.0,62.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1008.csv
3670,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1009,1000,10,2.0,ok,,1000,100,0.0898333315496916,0.046816110610961914,1.0,0.97,0.06693199208283986,86.0,0.13,2.0,1.0,5.0,33.0,62.0,0.1,2.023715480406312,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1009.csv
3671,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1010,1000,10,2.0,ok,,1000,100,0.10059981695205394,0.04526495933532715,1.0,0.97,0.026642729210816774,84.0,0.16,2.0,1.0,9.0,26.0,65.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1010.csv
3672,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1011,1000,10,2.0,ok,,1000,100,0.0905389668876564,0.050295114517211914,1.0,0.97,0.012938909816014336,87.0,0.14,1.0,0.0,15.0,21.0,64.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1011.csv
3673,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1012,1000,10,2.0,ok,,1000,100,0.08508159564892515,0.05600714683532715,1.0,1.0,0.24260712479755103,92.0,0.08,2.0,1.0,9.0,26.0,65.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1012.csv
3674,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1013,1000,10,2.0,ok,,1000,100,0.0809220773339113,0.04651999473571777,1.0,0.97,0.04482014770625983,83.0,0.18,1.0,0.0,9.0,18.0,73.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1013.csv
3675,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1014,1000,10,2.0,ok,,1000,100,0.0732585485358722,0.04544687271118164,1.0,0.97,0.013101008137058421,74.0,0.27,1.0,0.0,23.0,14.0,63.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1014.csv
3676,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1015,1000,10,2.0,ok,,1000,100,0.0937680642027729,0.0456690788269043,1.0,0.97,0.01256319601425319,83.0,0.16,2.0,1.0,13.0,28.0,59.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1015.csv
3677,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1016,1000,10,2.0,ok,,1000,100,0.1109271082069244,0.04713773727416992,1.0,0.97,0.049114319072289976,89.0,0.11,2.0,1.0,10.0,30.0,60.0,0.1,2.279403328079893,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1016.csv
3678,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1017,1000,10,2.0,ok,,1000,100,0.09235565404062503,0.045723915100097656,1.0,0.97,0.018452454467664043,90.0,0.11,1.0,0.0,9.0,28.0,63.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1017.csv
3679,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1018,1000,10,2.0,ok,,1000,100,0.10505180802337502,0.04590415954589844,1.0,0.97,0.0027078267237852314,77.0,0.24,1.0,0.0,33.0,27.0,40.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1018.csv
3680,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.0,1019,1000,10,2.0,ok,,1000,100,0.05614737084418412,0.04476213455200195,1.0,1.03,0.28529623187998365,92.0,0.08,2.0,1.0,19.0,33.0,48.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p0_seed1019.csv
3681,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1000,1000,10,2.0,ok,,1000,100,-0.01861816759717222,0.045673370361328125,1.0,0.97,0.0016556362535482816,83.0,0.18,1.0,0.0,19.0,23.0,58.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1000.csv
3682,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1001,1000,10,2.0,ok,,1000,100,-0.010531299014767376,0.06707096099853516,1.0,1.0185,0.0023815024546637933,78.0,0.21,2.0,2.0,19.0,17.0,64.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1001.csv
3683,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1002,1000,10,2.0,ok,,1000,100,-0.030077451834451707,0.04500293731689453,1.0,0.97,0.06456088038427632,80.0,0.19,3.0,2.0,11.0,27.0,62.0,0.1,2.0117713757600457,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1002.csv
3684,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1003,1000,10,2.0,ok,,1000,100,0.04785959618229166,0.04585599899291992,1.0,0.97,0.019212149701988764,90.0,0.1,2.0,1.0,25.0,27.0,48.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1003.csv
3685,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1004,1000,10,2.0,ok,,1000,100,0.03869509576256186,0.04580521583557129,1.0,0.97,0.002435814588098466,83.0,0.17,2.0,1.0,22.0,24.0,54.0,0.1,2.0345437866532805,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1004.csv
3686,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1005,1000,10,2.0,ok,,1000,100,-0.04885855035905945,0.04635214805603027,1.0,0.97,0.011310276630326539,89.0,0.12,1.0,0.0,21.0,32.0,47.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1005.csv
3687,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1006,1000,10,2.0,ok,,1000,100,-0.12285105321014328,0.04637002944946289,1.0,0.97,0.0032965880907687393,88.0,0.13,1.0,0.0,23.0,26.0,51.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1006.csv
3688,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1007,1000,10,2.0,ok,,1000,100,-0.044669201946120354,0.046716928482055664,1.0,1.0185,0.008816936930470467,78.0,0.2,3.0,2.0,19.0,20.0,61.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1007.csv
3689,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1008,1000,10,2.0,ok,,1000,100,-0.06998563115442577,0.046671152114868164,1.0,0.97,0.030085330740773804,77.0,0.18,4.0,3.0,16.0,14.0,70.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1008.csv
3690,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1009,1000,10,2.0,ok,,1000,100,-0.038035117638773375,0.04622316360473633,1.0,0.97,0.013689444349993175,79.0,0.2,3.0,2.0,12.0,30.0,58.0,0.1,2.023715480406312,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1009.csv
3691,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1010,1000,10,2.0,ok,,1000,100,0.05122184792705081,0.04540705680847168,1.0,0.97,0.027736203202034983,83.0,0.18,1.0,0.0,13.0,24.0,63.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1010.csv
3692,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1011,1000,10,2.0,ok,,1000,100,-0.01445185548706135,0.046896934509277344,1.0,0.97,0.009366803305371823,73.0,0.27,2.0,1.0,27.0,16.0,57.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1011.csv
3693,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1012,1000,10,2.0,ok,,1000,100,0.017179017772198435,0.04544687271118164,1.0,1.05,0.13904209973359435,94.0,0.06,1.0,1.0,6.0,24.0,70.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1012.csv
3694,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1013,1000,10,2.0,ok,,1000,100,-0.08490578005650493,0.044979095458984375,1.0,0.97,0.018302011569852682,89.0,0.12,1.0,0.0,11.0,30.0,59.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1013.csv
3695,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1014,1000,10,2.0,ok,,1000,100,0.05268365724035695,0.04678225517272949,1.0,0.97,0.0007190900400644663,80.0,0.2,2.0,1.0,30.0,21.0,49.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1014.csv
3696,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1015,1000,10,2.0,ok,,1000,100,0.02076974426428005,0.04454207420349121,1.0,0.97,0.050581212810849645,78.0,0.17,3.0,2.0,16.0,17.0,67.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1015.csv
3697,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1016,1000,10,2.0,ok,,1000,100,0.015801889754808063,0.04525899887084961,1.0,0.97,0.04067137768376763,87.0,0.04,2.0,1.0,12.0,27.0,61.0,0.1,2.279403328079893,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1016.csv
3698,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1017,1000,10,2.0,ok,,1000,100,-0.041544664413618204,0.04524397850036621,1.0,0.97,0.040846023650904686,98.0,0.03,1.0,0.0,15.0,20.0,65.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1017.csv
3699,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1018,1000,10,2.0,ok,,1000,100,-0.060950497178411195,0.04508185386657715,1.0,0.97,0.009496706612066258,76.0,0.23,2.0,1.0,18.0,21.0,61.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1018.csv
3700,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.1,1019,1000,10,2.0,ok,,1000,100,0.013115644256579156,0.04794001579284668,1.0,0.97,0.018216270823575863,84.0,0.15,3.0,2.0,22.0,26.0,52.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p1_seed1019.csv
3701,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1000,1000,10,2.0,ok,,1000,100,-0.16494038510224884,0.04516291618347168,1.0,0.97,0.008768865089070417,72.0,0.25,3.0,2.0,26.0,19.0,55.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1000.csv
3702,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1001,1000,10,2.0,ok,,1000,100,-0.08240623207533027,0.04455876350402832,1.0,0.97,0.0006710450450064711,71.0,0.27,3.0,2.0,36.0,19.0,45.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1001.csv
3703,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1002,1000,10,2.0,ok,,1000,100,-0.4071229001312179,0.04311013221740723,1.0,0.97,0.0295968543505119,85.0,0.16,1.0,0.0,19.0,28.0,53.0,0.1,2.022343539141293,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1002.csv
3704,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1003,1000,10,2.0,ok,,1000,100,-0.21135695584311676,0.044100046157836914,1.0,0.97,0.005927461079372526,76.0,0.24,2.0,1.0,23.0,26.0,51.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1003.csv
3705,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1004,1000,10,2.0,ok,,1000,100,-0.1960945208543287,0.04405784606933594,1.0,0.97,0.013519961535771658,77.0,0.19,2.0,1.0,29.0,23.0,48.0,0.1,2.0345437866532805,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1004.csv
3706,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1005,1000,10,2.0,ok,,1000,100,-0.07352928774207534,0.04476189613342285,1.0,0.97,0.030009699599441633,81.0,0.17,3.0,2.0,22.0,23.0,55.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1005.csv
3707,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1006,1000,10,2.0,ok,,1000,100,-0.14725471230052398,0.04546785354614258,1.0,0.97,0.003483871966857784,84.0,0.17,1.0,0.0,18.0,29.0,53.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1006.csv
3708,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1007,1000,10,2.0,ok,,1000,100,-0.21859964070657445,0.04612469673156738,1.0,0.97,0.015466837376560775,85.0,0.13,2.0,1.0,24.0,18.0,58.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1007.csv
3709,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1008,1000,10,2.0,ok,,1000,100,-0.3155584856753117,0.046942949295043945,1.0,0.97,0.0028728824154261143,70.0,0.18,5.0,4.0,24.0,18.0,58.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1008.csv
3710,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1009,1000,10,2.0,ok,,1000,100,-0.3724137092382628,0.04548501968383789,1.0,1.0,0.11243234177551133,84.0,0.15,3.0,2.0,16.0,21.0,63.0,0.1,2.023715480406312,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1009.csv
3711,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1010,1000,10,2.0,ok,,1000,100,-0.25629154252293923,0.04557490348815918,1.0,1.0,0.08221063205874697,81.0,0.15,2.0,1.0,17.0,26.0,57.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1010.csv
3712,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1011,1000,10,2.0,ok,,1000,100,-0.21153508704945068,0.04537487030029297,1.0,0.97,0.006538552580386031,82.0,0.17,3.0,2.0,21.0,22.0,57.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1011.csv
3713,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1012,1000,10,2.0,ok,,1000,100,-0.27413720322601354,0.04420304298400879,1.0,0.97,0.041500315836727114,75.0,0.2,4.0,3.0,19.0,16.0,65.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1012.csv
3714,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1013,1000,10,2.0,ok,,1000,100,-0.2690979891871818,0.04478788375854492,1.0,0.97,0.014582844879257303,93.0,0.08,1.0,0.0,17.0,26.0,57.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1013.csv
3715,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1014,1000,10,2.0,ok,,1000,100,-0.2133621262143397,0.04541611671447754,1.0,1.0185,0.06955817697838813,74.0,0.24,3.0,2.0,28.0,25.0,47.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1014.csv
3716,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1015,1000,10,2.0,ok,,1000,100,-0.23476521602413475,0.04503488540649414,1.0,0.97,0.06061639525756501,75.0,0.2,2.0,1.0,22.0,18.0,60.0,0.1,2.0284121739236607,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1015.csv
3717,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1016,1000,10,2.0,ok,,1000,100,-0.1833666872282928,0.047678232192993164,1.0,0.97,0.02605242125449188,92.0,0.09,1.0,0.0,13.0,14.0,73.0,0.1,2.1830776505446616,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1016.csv
3718,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1017,1000,10,2.0,ok,,1000,100,-0.24787087093866889,0.046714067459106445,1.0,0.97,0.014102950979110827,88.0,0.12,2.0,1.0,17.0,22.0,61.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1017.csv
3719,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1018,1000,10,2.0,ok,,1000,100,-0.11012264167778951,0.04582381248474121,1.0,0.97,0.0025363762754414035,75.0,0.25,2.0,1.0,32.0,29.0,39.0,0.1,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1018.csv
3720,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,20,0.2,1019,1000,10,2.0,ok,,1000,100,-0.0135329263428971,0.04514598846435547,1.0,0.97,0.07710170090343094,83.0,0.12,3.0,2.0,22.0,20.0,58.0,0.1,2.033565146671677,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d20_n0p2_seed1019.csv
3721,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,40,0.0,1000,1000,10,2.0,ok,,1000,100,2.76487169310515,0.05997800827026367,1.0,1.03,0.2915791644533428,100.0,0.0,0.0,0.0,4.0,32.0,64.0,0.23357220009082477,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d40_n0p0_seed1000.csv
3722,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,40,0.0,1001,1000,10,2.0,ok,,1000,100,3.2301722845583054,0.061081886291503906,1.0,1.0,0.0859243879726784,100.0,0.0,0.0,0.0,14.0,32.0,54.0,0.22803109210621691,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d40_n0p0_seed1001.csv
3723,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,40,0.0,1002,1000,10,2.0,ok,,1000,100,3.0679492409764038,0.06022071838378906,1.0,0.97,0.028417139529112713,100.0,0.0,0.0,0.0,16.0,18.0,66.0,0.1502807033256016,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d40_n0p0_seed1002.csv
3724,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,40,0.0,1003,1000,10,2.0,ok,,1000,100,2.944517438948128,0.06226468086242676,1.0,1.0,0.08326414752005971,100.0,0.0,0.0,0.0,5.0,27.0,68.0,0.21573038117130297,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d40_n0p0_seed1003.csv
3725,eval,proxy_sigma_controller,anchor_k097_r005,proxy_sigma_controller:anchor_k097_r005,vanilla_cma,sphere,40,0.0,1004,1000,10,2.0,ok,,1000,100,4.406083036067427,0.062342166900634766,1.0,0.97,0.06190393853444697,100.0,0.0,0.0,0.0,11.0,30.0,59.0,0.21114312943569433,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r005_sphere_d40_n0p0_seed1004.csv
