run_index,phase,method,variant_id,method_instance,reference_method,function,dimension,noise_sigma,seed,eval_budget,popsize,initial_sigma,status,error_message,n_evals,generations,final_best,duration_sec,proxy_schema_version,proxy_sigma_factor_last,proxy_ema_snr_last,proxy_time_to_first_floor_gen,proxy_fraction_at_floor,proxy_n_floor_entries,proxy_n_floor_exits,proxy_n_down_steps,proxy_n_up_steps,proxy_n_neutral_steps,proxy_sigma_min_seen,proxy_sigma_max_seen,proxy_trace_written,proxy_trace_relpath
2943,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1042,1000,10,2.0,ok,,1000,100,9173.08699361632,0.03441190719604492,,,,,,,,,,,,,,
2944,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1043,1000,10,2.0,ok,,1000,100,1711.9591976813622,0.03346610069274902,,,,,,,,,,,,,,
2945,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1044,1000,10,2.0,ok,,1000,100,2314.326249597557,0.03464913368225098,,,,,,,,,,,,,,
2946,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1045,1000,10,2.0,ok,,1000,100,425.30757278318964,0.03444099426269531,,,,,,,,,,,,,,
2947,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1046,1000,10,2.0,ok,,1000,100,1093.6186688959156,0.034291982650756836,,,,,,,,,,,,,,
2948,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1047,1000,10,2.0,ok,,1000,100,1207.1398633922886,0.03520607948303223,,,,,,,,,,,,,,
2949,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1048,1000,10,2.0,ok,,1000,100,111.75453948847466,0.03469991683959961,,,,,,,,,,,,,,
2950,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1049,1000,10,2.0,ok,,1000,100,2160.0052140838243,0.03473997116088867,,,,,,,,,,,,,,
2951,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1050,1000,10,2.0,ok,,1000,100,736.3056368300873,0.03430771827697754,,,,,,,,,,,,,,
2952,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1051,1000,10,2.0,ok,,1000,100,504.40540565601276,0.03432917594909668,,,,,,,,,,,,,,
2953,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1052,1000,10,2.0,ok,,1000,100,1106.0619896174846,0.03366804122924805,,,,,,,,,,,,,,
2954,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1053,1000,10,2.0,ok,,1000,100,661.9904693471872,0.03421807289123535,,,,,,,,,,,,,,
2955,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1054,1000,10,2.0,ok,,1000,100,236.53596225564812,0.03394317626953125,,,,,,,,,,,,,,
2956,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1055,1000,10,2.0,ok,,1000,100,977.9000991338415,0.03414607048034668,,,,,,,,,,,,,,
2957,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1056,1000,10,2.0,ok,,1000,100,3223.2913922487537,0.03413701057434082,,,,,,,,,,,,,,
2958,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1057,1000,10,2.0,ok,,1000,100,534.6074684442516,0.03466486930847168,,,,,,,,,,,,,,
2959,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1058,1000,10,2.0,ok,,1000,100,3136.939706189733,0.03498125076293945,,,,,,,,,,,,,,
2960,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1059,1000,10,2.0,ok,,1000,100,854.0013972915984,0.0348057746887207,,,,,,,,,,,,,,
2961,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1060,1000,10,2.0,ok,,1000,100,525.0321395709148,0.034185171127319336,,,,,,,,,,,,,,
2962,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1061,1000,10,2.0,ok,,1000,100,1112.3854051693409,0.03453803062438965,,,,,,,,,,,,,,
2963,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1062,1000,10,2.0,ok,,1000,100,557.2233996876893,0.03417396545410156,,,,,,,,,,,,,,
2964,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1063,1000,10,2.0,ok,,1000,100,820.6105594905371,0.035230159759521484,,,,,,,,,,,,,,
2965,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1064,1000,10,2.0,ok,,1000,100,2319.620841878696,0.03387904167175293,,,,,,,,,,,,,,
2966,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1065,1000,10,2.0,ok,,1000,100,485.5672156750626,0.03349018096923828,,,,,,,,,,,,,,
2967,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1066,1000,10,2.0,ok,,1000,100,4069.0352498622024,0.03323101997375488,,,,,,,,,,,,,,
2968,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1067,1000,10,2.0,ok,,1000,100,2108.127004230083,0.03528189659118652,,,,,,,,,,,,,,
2969,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1068,1000,10,2.0,ok,,1000,100,180.77828296828363,0.03461313247680664,,,,,,,,,,,,,,
2970,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1069,1000,10,2.0,ok,,1000,100,3461.4103927104757,0.03542304039001465,,,,,,,,,,,,,,
2971,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1070,1000,10,2.0,ok,,1000,100,93.88369069316218,0.03385019302368164,,,,,,,,,,,,,,
2972,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1071,1000,10,2.0,ok,,1000,100,352.5227569514194,0.033930063247680664,,,,,,,,,,,,,,
2973,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1072,1000,10,2.0,ok,,1000,100,1610.8474065494406,0.03490185737609863,,,,,,,,,,,,,,
2974,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1073,1000,10,2.0,ok,,1000,100,2713.6969965911917,0.03474712371826172,,,,,,,,,,,,,,
2975,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1074,1000,10,2.0,ok,,1000,100,1244.0154303111487,0.03407692909240723,,,,,,,,,,,,,,
2976,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1075,1000,10,2.0,ok,,1000,100,1825.011348014802,0.03413105010986328,,,,,,,,,,,,,,
2977,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1076,1000,10,2.0,ok,,1000,100,306.61754945073767,0.03467297554016113,,,,,,,,,,,,,,
2978,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1077,1000,10,2.0,ok,,1000,100,1343.5293243736521,0.03423190116882324,,,,,,,,,,,,,,
2979,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1078,1000,10,2.0,ok,,1000,100,595.9255684818155,0.03471708297729492,,,,,,,,,,,,,,
2980,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1079,1000,10,2.0,ok,,1000,100,952.3140758683832,0.034426212310791016,,,,,,,,,,,,,,
2981,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1080,1000,10,2.0,ok,,1000,100,1129.7274839686397,0.0341339111328125,,,,,,,,,,,,,,
2982,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1081,1000,10,2.0,ok,,1000,100,357.1002233284692,0.034371137619018555,,,,,,,,,,,,,,
2983,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1082,1000,10,2.0,ok,,1000,100,1999.4950359605955,0.035334110260009766,,,,,,,,,,,,,,
2984,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1083,1000,10,2.0,ok,,1000,100,1492.8041035853337,0.034085750579833984,,,,,,,,,,,,,,
2985,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1084,1000,10,2.0,ok,,1000,100,2307.5403225679693,0.0331721305847168,,,,,,,,,,,,,,
2986,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1085,1000,10,2.0,ok,,1000,100,1460.4222535455326,0.03331923484802246,,,,,,,,,,,,,,
2987,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1086,1000,10,2.0,ok,,1000,100,1469.0308832966973,0.034169912338256836,,,,,,,,,,,,,,
2988,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1087,1000,10,2.0,ok,,1000,100,1170.7113726148582,0.03531599044799805,,,,,,,,,,,,,,
2989,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1088,1000,10,2.0,ok,,1000,100,1278.0435021226872,0.03440093994140625,,,,,,,,,,,,,,
2990,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1089,1000,10,2.0,ok,,1000,100,664.2642245658768,0.034020185470581055,,,,,,,,,,,,,,
2991,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1090,1000,10,2.0,ok,,1000,100,1923.4435319421852,0.034461021423339844,,,,,,,,,,,,,,
2992,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1091,1000,10,2.0,ok,,1000,100,1740.683379197168,0.03493690490722656,,,,,,,,,,,,,,
2993,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1092,1000,10,2.0,ok,,1000,100,3236.0205637281833,0.03560233116149902,,,,,,,,,,,,,,
2994,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1093,1000,10,2.0,ok,,1000,100,556.8710986370633,0.03532600402832031,,,,,,,,,,,,,,
2995,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1094,1000,10,2.0,ok,,1000,100,724.4047904061011,0.03437519073486328,,,,,,,,,,,,,,
2996,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1095,1000,10,2.0,ok,,1000,100,3747.421895390026,0.03522205352783203,,,,,,,,,,,,,,
2997,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1096,1000,10,2.0,ok,,1000,100,2888.2901079343555,0.03434181213378906,,,,,,,,,,,,,,
2998,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1097,1000,10,2.0,ok,,1000,100,1276.0895608877695,0.048358917236328125,,,,,,,,,,,,,,
2999,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1098,1000,10,2.0,ok,,1000,100,879.7842393482066,0.034909963607788086,,,,,,,,,,,,,,
3000,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,10,0.2,1099,1000,10,2.0,ok,,1000,100,312.2574510890199,0.03332400321960449,,,,,,,,,,,,,,
3001,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1000,1000,10,2.0,ok,,1000,100,23892.540087847436,0.04015779495239258,,,,,,,,,,,,,,
3002,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1001,1000,10,2.0,ok,,1000,100,36559.66140434991,0.040157318115234375,,,,,,,,,,,,,,
3003,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1002,1000,10,2.0,ok,,1000,100,146198.3060104633,0.03975796699523926,,,,,,,,,,,,,,
3004,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1003,1000,10,2.0,ok,,1000,100,76877.1411877278,0.03848695755004883,,,,,,,,,,,,,,
3005,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1004,1000,10,2.0,ok,,1000,100,135689.77552723078,0.040155887603759766,,,,,,,,,,,,,,
3006,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1005,1000,10,2.0,ok,,1000,100,70849.05645803435,0.03917384147644043,,,,,,,,,,,,,,
3007,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1006,1000,10,2.0,ok,,1000,100,80057.70258577456,0.03850817680358887,,,,,,,,,,,,,,
3008,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1007,1000,10,2.0,ok,,1000,100,43658.713164627996,0.040146827697753906,,,,,,,,,,,,,,
3009,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1008,1000,10,2.0,ok,,1000,100,50934.81804491271,0.03875303268432617,,,,,,,,,,,,,,
3010,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1009,1000,10,2.0,ok,,1000,100,108122.18925787456,0.03795504570007324,,,,,,,,,,,,,,
3011,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1010,1000,10,2.0,ok,,1000,100,65405.38090279907,0.03898978233337402,,,,,,,,,,,,,,
3012,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1011,1000,10,2.0,ok,,1000,100,215410.43383483787,0.03881406784057617,,,,,,,,,,,,,,
3013,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1012,1000,10,2.0,ok,,1000,100,62218.76651224031,0.039090871810913086,,,,,,,,,,,,,,
3014,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1013,1000,10,2.0,ok,,1000,100,125504.60428344611,0.03890681266784668,,,,,,,,,,,,,,
3015,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1014,1000,10,2.0,ok,,1000,100,27001.788358678,0.03869795799255371,,,,,,,,,,,,,,
3016,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1015,1000,10,2.0,ok,,1000,100,49314.08843218654,0.039639949798583984,,,,,,,,,,,,,,
3017,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1016,1000,10,2.0,ok,,1000,100,87420.28130070194,0.03916621208190918,,,,,,,,,,,,,,
3018,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1017,1000,10,2.0,ok,,1000,100,41456.09368637907,0.03913307189941406,,,,,,,,,,,,,,
3019,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1018,1000,10,2.0,ok,,1000,100,12536.721299563924,0.03924989700317383,,,,,,,,,,,,,,
3020,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1019,1000,10,2.0,ok,,1000,100,56804.237895102335,0.0388031005859375,,,,,,,,,,,,,,
3021,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1020,1000,10,2.0,ok,,1000,100,67221.44647233258,0.03836488723754883,,,,,,,,,,,,,,
3022,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1021,1000,10,2.0,ok,,1000,100,82244.95803512068,0.03755021095275879,,,,,,,,,,,,,,
3023,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1022,1000,10,2.0,ok,,1000,100,56652.3205717491,0.04010486602783203,,,,,,,,,,,,,,
3024,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1023,1000,10,2.0,ok,,1000,100,49379.510238563766,0.038381099700927734,,,,,,,,,,,,,,
3025,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1024,1000,10,2.0,ok,,1000,100,69299.25519733092,0.038278818130493164,,,,,,,,,,,,,,
3026,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1025,1000,10,2.0,ok,,1000,100,78392.67258322853,0.03970789909362793,,,,,,,,,,,,,,
3027,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1026,1000,10,2.0,ok,,1000,100,164064.84142108707,0.03911781311035156,,,,,,,,,,,,,,
3028,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1027,1000,10,2.0,ok,,1000,100,212270.96048293516,0.03881430625915527,,,,,,,,,,,,,,
3029,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1028,1000,10,2.0,ok,,1000,100,33238.271130036206,0.03951120376586914,,,,,,,,,,,,,,
3030,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1029,1000,10,2.0,ok,,1000,100,23923.712244292314,0.03929781913757324,,,,,,,,,,,,,,
3031,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1030,1000,10,2.0,ok,,1000,100,54737.836271179796,0.03857707977294922,,,,,,,,,,,,,,
3032,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1031,1000,10,2.0,ok,,1000,100,546190.652886862,0.03984403610229492,,,,,,,,,,,,,,
3033,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1032,1000,10,2.0,ok,,1000,100,50631.62545883871,0.03997993469238281,,,,,,,,,,,,,,
3034,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1033,1000,10,2.0,ok,,1000,100,47546.69040742899,0.038461923599243164,,,,,,,,,,,,,,
3035,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1034,1000,10,2.0,ok,,1000,100,91781.29234284973,0.0388798713684082,,,,,,,,,,,,,,
3036,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1035,1000,10,2.0,ok,,1000,100,202565.8514088228,0.03894996643066406,,,,,,,,,,,,,,
3037,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1036,1000,10,2.0,ok,,1000,100,75712.42903316015,0.03991508483886719,,,,,,,,,,,,,,
3038,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1037,1000,10,2.0,ok,,1000,100,61637.59618686165,0.03933596611022949,,,,,,,,,,,,,,
3039,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1038,1000,10,2.0,ok,,1000,100,48320.47108897205,0.03847384452819824,,,,,,,,,,,,,,
3040,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1039,1000,10,2.0,ok,,1000,100,58558.817080066925,0.03877615928649902,,,,,,,,,,,,,,
3041,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1040,1000,10,2.0,ok,,1000,100,72235.1252226776,0.03835320472717285,,,,,,,,,,,,,,
3042,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1041,1000,10,2.0,ok,,1000,100,101015.64327575594,0.03895282745361328,,,,,,,,,,,,,,
3043,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1042,1000,10,2.0,ok,,1000,100,229437.67751815869,0.04134416580200195,,,,,,,,,,,,,,
3044,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1043,1000,10,2.0,ok,,1000,100,45065.99749308094,0.03892707824707031,,,,,,,,,,,,,,
3045,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1044,1000,10,2.0,ok,,1000,100,134613.46749851227,0.03901505470275879,,,,,,,,,,,,,,
3046,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1045,1000,10,2.0,ok,,1000,100,59575.644786305646,0.03847789764404297,,,,,,,,,,,,,,
3047,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1046,1000,10,2.0,ok,,1000,100,58808.65421883265,0.03952622413635254,,,,,,,,,,,,,,
3048,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1047,1000,10,2.0,ok,,1000,100,48565.25996393432,0.03907585144042969,,,,,,,,,,,,,,
3049,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1048,1000,10,2.0,ok,,1000,100,41918.996527031435,0.03866410255432129,,,,,,,,,,,,,,
3050,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1049,1000,10,2.0,ok,,1000,100,52313.09437703512,0.03924894332885742,,,,,,,,,,,,,,
3051,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1050,1000,10,2.0,ok,,1000,100,68203.07149710154,0.039385080337524414,,,,,,,,,,,,,,
3052,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1051,1000,10,2.0,ok,,1000,100,97901.78889653856,0.038607120513916016,,,,,,,,,,,,,,
3053,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1052,1000,10,2.0,ok,,1000,100,24322.726003987023,0.04006004333496094,,,,,,,,,,,,,,
3054,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1053,1000,10,2.0,ok,,1000,100,81718.84462787161,0.039182186126708984,,,,,,,,,,,,,,
3055,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1054,1000,10,2.0,ok,,1000,100,40785.506808349804,0.03920316696166992,,,,,,,,,,,,,,
3056,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1055,1000,10,2.0,ok,,1000,100,135060.33364505752,0.038121938705444336,,,,,,,,,,,,,,
3057,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1056,1000,10,2.0,ok,,1000,100,97393.49472285154,0.039234161376953125,,,,,,,,,,,,,,
3058,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1057,1000,10,2.0,ok,,1000,100,134514.13002488346,0.039041996002197266,,,,,,,,,,,,,,
3059,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1058,1000,10,2.0,ok,,1000,100,49184.8711017788,0.03851580619812012,,,,,,,,,,,,,,
3060,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1059,1000,10,2.0,ok,,1000,100,88702.86923372817,0.03876900672912598,,,,,,,,,,,,,,
3061,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1060,1000,10,2.0,ok,,1000,100,58210.101810180946,0.038728952407836914,,,,,,,,,,,,,,
3062,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1061,1000,10,2.0,ok,,1000,100,42580.575924669196,0.04093003273010254,,,,,,,,,,,,,,
3063,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1062,1000,10,2.0,ok,,1000,100,327047.5708398505,0.0406949520111084,,,,,,,,,,,,,,
3064,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1063,1000,10,2.0,ok,,1000,100,14528.843830121406,0.04144716262817383,,,,,,,,,,,,,,
3065,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1064,1000,10,2.0,ok,,1000,100,46738.83583628733,0.04064488410949707,,,,,,,,,,,,,,
3066,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1065,1000,10,2.0,ok,,1000,100,123620.49338696532,0.03999018669128418,,,,,,,,,,,,,,
3067,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1066,1000,10,2.0,ok,,1000,100,65930.5612565532,0.04033207893371582,,,,,,,,,,,,,,
3068,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1067,1000,10,2.0,ok,,1000,100,110619.77271586108,0.039398193359375,,,,,,,,,,,,,,
3069,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1068,1000,10,2.0,ok,,1000,100,116788.8071468746,0.04207801818847656,,,,,,,,,,,,,,
3070,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1069,1000,10,2.0,ok,,1000,100,113245.92684352928,0.04051399230957031,,,,,,,,,,,,,,
3071,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1070,1000,10,2.0,ok,,1000,100,132612.56823965124,0.039431095123291016,,,,,,,,,,,,,,
3072,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1071,1000,10,2.0,ok,,1000,100,74894.54510232071,0.04099893569946289,,,,,,,,,,,,,,
3073,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1072,1000,10,2.0,ok,,1000,100,24962.262982787786,0.040370941162109375,,,,,,,,,,,,,,
3074,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1073,1000,10,2.0,ok,,1000,100,90650.52163131129,0.03975510597229004,,,,,,,,,,,,,,
3075,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1074,1000,10,2.0,ok,,1000,100,69149.48434111843,0.03939986228942871,,,,,,,,,,,,,,
3076,eval,vanilla_cma,,vanilla_cma,vanilla_cma,ellipsoid_cond1e6,20,0.0,1075,1000,10,2.0,ok,,1000,100,271680.09717215126,0.03913402557373047,,,,,,,,,,,,,,
